"","Tm","roster"
"11","IND","/players/d/davisan01.html, /players/d/davisda01.html, /players/f/ferredu01.html, /players/f/flemive01.html, /players/j/jacksma01.html, /players/k/kitegr01.html, /players/m/mckeyde01.html, /players/m/millere01.html, /players/m/mitchsa01.html, /players/s/scottby01.html, /players/s/smitsri01.html, /players/s/stricma01.html, /players/t/thompla01.html, /players/w/willijo02.html, /players/w/workmha01.html"
"12","LAC","/players/d/deherte01.html, /players/e/ellisha01.html, /players/f/fishma01.html, /players/g/grantga01.html, /players/m/martibo01.html, /players/m/masseto01.html, /players/m/murrala01.html, /players/o/outlabo01.html, /players/p/piatker01.html, /players/r/richapo01.html, /players/r/rileyer01.html, /players/s/sealyma01.html, /players/s/smithmi01.html, /players/s/spencel01.html, /players/v/vaughlo01.html, /players/w/woodsra01.html"
"13","LAL","/players/b/bowiesa01.html, /players/c/campbel01.html, /players/c/cebalce01.html, /players/c/connele01.html, /players/d/daniell01.html, /players/d/divacvl01.html, /players/h/harvean01.html, /players/j/jonesed02.html, /players/k/keysra01.html, /players/l/lynchge01.html, /players/m/millean01.html, /players/p/peelean01.html, /players/r/rambiku01.html, /players/s/smithto02.html, /players/t/threase01.html, /players/v/vanexni01.html"
"14","MIA","/players/a/askinke01.html, /players/c/colesbi01.html, /players/e/eacklle01.html, /players/g/gamblke01.html, /players/g/geigema01.html, /players/l/lohaubr01.html, /players/l/longgr01.html, /players/m/minerha01.html, /players/o/owensbi01.html, /players/p/pritcke01.html, /players/r/reevekh01.html, /players/r/ricegl01.html, /players/s/sallejo01.html, /players/s/smithst01.html, /players/w/willike02.html"
"15","MIL","/players/b/bakervi01.html, /players/b/barryjo01.html, /players/c/conloma01.html, /players/d/dayto01.html, /players/g/georgta01.html, /players/l/listeal01.html, /players/m/maybele01.html, /players/m/mobleer01.html, /players/m/murdoer01.html, /players/n/newmajo01.html, /players/p/pincked01.html, /players/r/robingl01.html, /players/w/williaa01.html, /players/y/youngda01.html"
"16","MIN","/players/b/brownmi01.html, /players/d/durhapa01.html, /players/e/eisleho01.html, /players/f/fostegr01.html, /players/g/garlawi01.html, /players/g/guglito01.html, /players/g/guibean01.html, /players/j/jonesas01.html, /players/k/kingst01.html, /players/l/laettch01.html, /players/m/marshdo01.html, /players/m/martida01.html, /players/r/rideris01.html, /players/r/rooksse01.html, /players/s/shackch01.html, /players/s/smithch03.html, /players/w/westdo01.html, /players/w/willimi02.html"
"17","NJN","/players/a/anderke01.html, /players/b/benjabe01.html, /players/b/brownpj01.html, /players/c/childch01.html, /players/c/colemde01.html, /players/d/dareyi01.html, /players/e/edwarke01.html, /players/f/floydsl01.html, /players/g/gilliar01.html, /players/h/higgise01.html, /players/m/mahorri01.html, /players/m/morrich01.html, /players/s/schindw01.html, /players/w/waltere01.html, /players/w/willija01.html"
"18","NYK","/players/a/anthogr01.html, /players/b/bonnean01.html, /players/c/chrisdo01.html, /players/d/davishu01.html, /players/e/ewingpa01.html, /players/g/grandro01.html, /players/h/harpede01.html, /players/k/kitegr01.html, /players/m/masonan01.html, /players/o/oaklech01.html, /players/r/riverdo01.html, /players/s/smithch01.html, /players/s/starkjo01.html, /players/w/wardch01.html, /players/w/willihe01.html, /players/w/willimo01.html"
"19","ORL","/players/a/anderni01.html, /players/a/armstda01.html, /players/a/aventan01.html, /players/b/bowiean01.html, /players/g/grantho01.html, /players/h/hammige01.html, /players/h/hardaan01.html, /players/o/onealsh01.html, /players/r/rollitr01.html, /players/r/royaldo01.html, /players/s/scottde01.html, /players/s/shawbr01.html, /players/t/thompbr01.html, /players/t/towerke01.html, /players/t/turneje01.html"
"20","PHI","/players/a/abdelal01.html, /players/a/alstode01.html, /players/b/barroda01.html, /players/b/bradlsh01.html, /players/b/burtowi01.html, /players/d/daniell01.html, /players/f/fordal01.html, /players/g/gaineco01.html, /players/g/grahagr01.html, /players/g/grayeje01.html, /players/h/harmoje01.html, /players/j/jacksja01.html, /players/m/malonje01.html, /players/p/perryti01.html, /players/p/pritcke01.html, /players/t/tylerbj01.html, /players/w/weathcl01.html, /players/w/willisc01.html, /players/w/wrighsh01.html"
"21","PHO","/players/a/aingeda01.html, /players/b/barklch01.html, /players/d/dumasri02.html, /players/g/greenac01.html, /players/j/johnske02.html, /players/k/kleinjo01.html, /players/l/langan02.html, /players/m/majerda01.html, /players/m/mannida01.html, /players/p/perryel01.html, /players/p/persowe01.html, /players/r/ruffitr01.html, /players/s/schayda01.html, /players/s/swinsaa01.html, /players/t/tisdawa01.html"
"22","POR","/players/b/bryanma01.html, /players/d/drexlcl01.html, /players/d/dudlech02.html, /players/e/edwarja01.html, /players/g/grantha01.html, /players/h/hensost01.html, /players/k/kerseje01.html, /players/k/knighne01.html, /players/m/mckieaa01.html, /players/m/murratr01.html, /players/p/portete01.html, /players/r/robincl02.html, /players/r/robinja02.html, /players/s/stricro02.html, /players/t/thorpot01.html, /players/w/willibu01.html"
"23","SAC","/players/a/abdelal01.html, /players/b/brownra02.html, /players/c/causwdu01.html, /players/g/grantbr01.html, /players/h/hurlebo01.html, /players/l/leedo01.html, /players/p/phelpde01.html, /players/p/polynol01.html, /players/r/richmmi01.html, /players/s/simmoli01.html, /players/s/smithmi02.html, /players/t/turnehe02.html, /players/w/webbsp01.html, /players/w/williwa02.html, /players/w/wilsotr01.html"
"24","SAS","/players/a/anderwi01.html, /players/c/crowdco01.html, /players/c/cummite01.html, /players/d/delnevi01.html, /players/e/eisleho01.html, /players/e/elliose01.html, /players/h/haleyja01.html, /players/j/johnsav01.html, /players/m/malonmo01.html, /players/n/nwosuju01.html, /players/p/persoch01.html, /players/r/reidjr01.html, /players/r/riverdo01.html, /players/r/robinda01.html, /players/r/rodmade01.html, /players/w/whitnch01.html"
"25","SEA","/players/a/askewvi01.html, /players/c/cartwbi01.html, /players/g/gillke01.html, /players/h/houstby01.html, /players/j/johnser02.html, /players/k/kempsh01.html, /players/k/kingri01.html, /players/m/marcisa01.html, /players/m/mcmilna01.html, /players/p/paytoga01.html, /players/p/perkisa01.html, /players/s/schefst01.html, /players/s/schrede01.html, /players/w/wingfdo01.html"
"26","UTA","/players/b/benoida01.html, /players/b/bondwa01.html, /players/c/carran01.html, /players/c/chambto01.html, /players/c/crottjo01.html, /players/d/donalja01.html, /players/e/edwarbl01.html, /players/h/hornaje01.html, /players/h/humphja01.html, /players/k/keefead01.html, /players/m/malonka01.html, /players/r/russebr01.html, /players/s/spencfe01.html, /players/s/stockjo01.html, /players/w/watsoja01.html"
"27","WSB","/players/b/butlemi02.html, /players/c/chapmre01.html, /players/c/cheanca01.html, /players/d/duckwke01.html, /players/g/guglito01.html, /players/h/howarju01.html, /players/m/macledo01.html, /players/m/mcilvji01.html, /players/m/muresgh01.html, /players/o/olivebr01.html, /players/o/overtdo01.html, /players/s/skilesc01.html, /players/s/stewala01.html, /players/t/tuckean01.html, /players/w/walkeke01.html, /players/w/webbech01.html"
