"","Tm","roster"
"11","IND","/players/b/bendejo01.html, /players/b/besttr01.html, /players/c/croshau01.html, /players/d/davisda01.html, /players/f/fosteje01.html, /players/h/harrial01.html, /players/j/jacksma01.html, /players/m/mckeyde01.html, /players/m/millere01.html, /players/m/mullich01.html, /players/p/perkisa01.html, /players/r/roseja01.html, /players/s/smitsri01.html, /players/t/tabakza01.html"
"12","LAC","/players/a/anderde01.html, /players/a/aventan01.html, /players/b/bennema01.html, /players/b/bohanet01.html, /players/c/chilcpe01.html, /players/c/closske01.html, /players/c/conloma01.html, /players/h/hudsotr01.html, /players/j/jonesch03.html, /players/m/mcinnje01.html, /players/m/murdoer01.html, /players/n/nesbyty01.html, /players/o/odomla01.html, /players/o/olowomi01.html, /players/p/piatker01.html, /players/s/skinnbr01.html, /players/t/tayloma01.html"
"13","LAL","/players/b/bryanko01.html, /players/c/celesjo01.html, /players/f/fishede01.html, /players/f/foxri01.html, /players/g/georgde01.html, /players/g/greenac01.html, /players/h/harpero01.html, /players/h/horryro01.html, /players/j/jacobsa01.html, /players/k/knightr01.html, /players/l/luety01.html, /players/o/onealsh01.html, /players/r/ricegl01.html, /players/s/sallejo01.html, /players/s/shawbr01.html"
"14","MIA","/players/b/bowenbr01.html, /players/b/brownpj01.html, /players/b/buforro01.html, /players/c/cartean01.html, /players/c/causwdu01.html, /players/h/hardati01.html, /players/j/jamesti01.html, /players/j/jamisha01.html, /players/l/lenarvo01.html, /players/m/majerda01.html, /players/m/mashbja01.html, /players/m/mournal01.html, /players/s/stricma01.html, /players/t/thorpot01.html, /players/w/waltere01.html, /players/w/weathcl01.html"
"15","MIL","/players/a/allenra02.html, /players/a/alstora01.html, /players/c/cassesa01.html, /players/d/delnevi01.html, /players/e/ellisda01.html, /players/h/hamda01.html, /players/j/johnser02.html, /players/m/mannida01.html, /players/r/reidjr01.html, /players/r/robingl01.html, /players/t/thomati01.html, /players/t/traylro01.html, /players/t/turkcmi01.html, /players/w/willisc01.html, /players/w/workmha01.html"
"16","MIN","/players/a/averywi01.html, /players/b/brandte01.html, /players/g/garneke01.html, /players/g/garrede01.html, /players/h/hammoto01.html, /players/j/jacksbo01.html, /players/m/mitchsa01.html, /players/n/nestera01.html, /players/p/pattean01.html, /players/p/peelean01.html, /players/s/sealyma01.html, /players/s/smithjo02.html, /players/s/szczewa02.html"
"17","NJN","/players/b/burresc01.html, /players/c/cagemi01.html, /players/d/douglsh01.html, /players/e/eschmev01.html, /players/f/feickja01.html, /players/g/gillke01.html, /players/h/harrilu01.html, /players/h/hendrma01.html, /players/k/kittlke01.html, /players/m/marbust01.html, /players/m/mcilvji01.html, /players/m/muresgh01.html, /players/n/newmajo01.html, /players/p/perryel01.html, /players/v/vanhoke01.html"
"18","NYK","/players/b/bohanet01.html, /players/b/brunsri01.html, /players/c/cambyma01.html, /players/c/childch01.html, /players/d/dudlech02.html, /players/e/ewingpa01.html, /players/h/houstal01.html, /players/j/johnsde02.html, /players/j/johnsla02.html, /players/l/langan01.html, /players/s/sprewla01.html, /players/t/thomaku01.html, /players/t/turkcmi01.html, /players/w/wallajo01.html, /players/w/wardch01.html, /players/w/wingada01.html"
"19","ORL","/players/a/abdulta01.html, /players/a/amaecjo01.html, /players/a/armstda01.html, /players/a/atkinch01.html, /players/b/boykiea01.html, /players/d/doleami01.html, /players/g/garriki01.html, /players/g/garripa01.html, /players/g/gatlich01.html, /players/h/harprma01.html, /players/j/johnsan02.html, /players/m/maggeco01.html, /players/m/mercero01.html, /players/o/outlabo01.html, /players/p/parkean01.html, /players/s/stronde01.html, /players/t/taylojo01.html, /players/w/wallabe01.html, /players/w/willimo01.html"
"20","PHI","/players/b/bowenbr01.html, /players/b/bowmair01.html, /players/g/geigema01.html, /players/h/hillty01.html, /players/h/hughela01.html, /players/i/iversal01.html, /players/j/jonesju01.html, /players/k/kukocto01.html, /players/l/langan02.html, /players/l/lynchge01.html, /players/m/maccuto01.html, /players/m/mckieaa01.html, /players/m/mohamna01.html, /players/o/ollieke01.html, /players/o/owensbi01.html, /players/r/ratlith01.html, /players/r/roberst01.html, /players/s/snower01.html"
"21","PHO","/players/b/baileto01.html, /players/b/blounco01.html, /players/c/chapmre01.html, /players/d/davisbe01.html, /players/d/dayto01.html, /players/g/guglito01.html, /players/h/hardaan01.html, /players/j/johnske02.html, /players/k/kiddja01.html, /players/l/livinra01.html, /players/l/longllu01.html, /players/m/macledo01.html, /players/m/mariosh01.html, /players/m/milleol01.html, /players/r/robincl02.html, /players/r/rogerro01.html, /players/w/westma01.html"
"22","POR","/players/a/anthogr01.html, /players/a/augmost01.html, /players/g/grantbr01.html, /players/g/grantga01.html, /players/h/harvean01.html, /players/k/kleinjo01.html, /players/o/onealje01.html, /players/p/pippesc01.html, /players/s/sabonar01.html, /players/s/schrede01.html, /players/s/smithst01.html, /players/s/stoudda01.html, /players/w/wallara01.html, /players/w/wellsbo01.html"
"23","SAC","/players/a/anderni01.html, /players/b/barryjo01.html, /players/c/corbity01.html, /players/d/delkto01.html, /players/d/divacvl01.html, /players/f/fundela01.html, /players/m/martida01.html, /players/p/pollasc01.html, /players/r/roberry01.html, /players/s/stojape01.html, /players/w/webbech01.html, /players/w/wennibi01.html, /players/w/willija02.html, /players/w/willico02.html"
"24","SAS","/players/b/brownch01.html, /players/d/daniean01.html, /players/d/dialde01.html, /players/d/duncati01.html, /players/e/eliema01.html, /players/e/elliose01.html, /players/j/jacksja01.html, /players/j/johnsav01.html, /players/k/kerrst01.html, /players/k/kerseje01.html, /players/p/portete01.html, /players/r/robinda01.html, /players/r/rosema01.html, /players/s/spencfe01.html, /players/w/walkesa01.html"
"25","SEA","/players/b/bakervi01.html, /players/b/barrybr01.html, /players/b/borrela01.html, /players/d/davisem01.html, /players/f/fostegr01.html, /players/g/grantho01.html, /players/l/lewisra02.html, /players/m/maxweve01.html, /players/m/mccoyje01.html, /players/p/patteru01.html, /players/p/paytoga01.html, /players/p/persoch01.html, /players/s/stepavl01.html, /players/v/vinsofr01.html, /players/w/willish01.html"
"26","TOR","/players/b/boguemu01.html, /players/b/brownde01.html, /players/c/cartevi01.html, /players/c/chrisdo01.html, /players/c/curryde01.html, /players/d/davisan01.html, /players/l/langan02.html, /players/m/marksse01.html, /players/m/mcgratr01.html, /players/o/oaklech01.html, /players/r/radojal01.html, /players/s/stewami01.html, /players/t/thomajo02.html, /players/w/willial02.html, /players/w/willike02.html, /players/w/workmha01.html"
"27","UTA","/players/c/chilcpe01.html, /players/e/eisleho01.html, /players/g/gilliar01.html, /players/h/hornaje01.html, /players/k/keefead01.html, /players/l/lewisqu01.html, /players/m/malonka01.html, /players/o/ostergr01.html, /players/p/padgesc01.html, /players/p/polynol01.html, /players/r/russebr01.html, /players/s/stockjo01.html, /players/v/vaughja01.html"
"28","VAN","/players/a/abdursh01.html, /players/b/bibbymi01.html, /players/c/carran01.html, /players/d/dickemi01.html, /players/e/ekeziob01.html, /players/h/harriot01.html, /players/l/longgr01.html, /players/l/lopezfe01.html, /players/p/palacmi01.html, /players/p/parksch02.html, /players/p/pricebr01.html, /players/r/reevebr01.html, /players/s/scottde01.html, /players/s/stephjo01.html, /players/w/westdo01.html"
"29","WAS","/players/a/austiis01.html, /players/b/boothca01.html, /players/h/hamilri01.html, /players/h/howarju01.html, /players/j/jordare01.html, /players/k/kingge02.html, /players/m/murratr01.html, /players/p/profila01.html, /players/r/reiddo01.html, /players/r/richmmi01.html, /players/s/smithmi02.html, /players/s/stricro02.html, /players/w/whiteja01.html, /players/w/whitnch01.html, /players/w/williaa01.html, /players/w/willilo01.html"
