"","Tm","roster"
"11","KCK","/players/b/birdsot01.html, /players/d/douglle01.html, /players/f/fordph01.html, /players/g/gerargu01.html, /players/g/grunfer01.html, /players/k/kingre01.html, /players/l/laceysa01.html, /players/l/lambejo01.html, /players/m/meriwjo01.html, /players/s/sandefr01.html, /players/w/waltoll01.html, /players/w/wedmasc01.html, /players/w/whitejo01.html, /players/w/whitnha02.html"
"12","LAL","/players/a/abdulka01.html, /players/b/breweji01.html, /players/c/cartebu01.html, /players/c/choneji01.html, /players/c/coopemi01.html, /players/h/hardyal01.html, /players/h/hollabr01.html, /players/j/jacksto02.html, /players/j/johnsma02.html, /players/j/jordaed01.html, /players/l/landsma01.html, /players/n/nixonno01.html, /players/p/patrimy01.html, /players/w/wilkeja01.html"
"13","MIL","/players/b/bridgju01.html, /players/b/bucknqu01.html, /players/c/catchha01.html, /players/c/cummipa01.html, /players/e/elmorle01.html, /players/e/evansmi01.html, /players/j/johnsma01.html, /players/j/johnsmi01.html, /players/l/laniebo01.html, /players/m/moncrsi01.html, /players/w/wintebr01.html"
"14","NJN","/players/c/cookda01.html, /players/e/elliobo01.html, /players/g/gminsmi01.html, /players/j/jonesed01.html, /players/j/jordaed01.html, /players/l/lucasma01.html, /players/m/mcadobo01.html, /players/m/moorelo01.html, /players/n/newlimi01.html, /players/o/okoremi01.html, /players/r/robincl01.html, /players/s/sparrro01.html, /players/v/vanbrja01.html, /players/w/walkefo01.html"
"15","NYK","/players/c/cartere01.html, /players/c/cartwbi01.html, /players/d/demicla01.html, /players/g/glennmi01.html, /players/r/richami01.html, /players/r/russeca02.html, /players/s/scalede01.html, /players/w/webstma01.html, /players/w/willira01.html, /players/w/willisl01.html, /players/w/woodsmi01.html"
"16","PHI","/players/c/cheekma01.html, /players/c/collido01.html, /players/c/curetea01.html, /players/d/davismo01.html, /players/d/dawkida01.html, /players/e/ervinju01.html, /players/h/hollili01.html, /players/j/johnsol01.html, /players/j/jonesbo01.html, /players/j/jonesca01.html, /players/m/mixst01.html, /players/r/richacl01.html, /players/t/toneyan01.html"
"17","PHO","/players/a/adamsal01.html, /players/c/cookje01.html, /players/d/daviswa03.html, /players/h/highjo01.html, /players/j/johnsde01.html, /players/k/kelleri01.html, /players/k/kramejo01.html, /players/m/macyky01.html, /players/n/nilesmi01.html, /players/r/robintr01.html, /players/s/scottal01.html"
"18","POR","/players/b/batesbi01.html, /players/b/brewero01.html, /players/c/crompge01.html, /players/g/galemi01.html, /players/g/grossbo01.html, /players/h/hamilro01.html, /players/h/harpemi01.html, /players/k/kunneke01.html, /players/n/nattca01.html, /players/o/owensto01.html, /players/p/paxsoji02.html, /players/r/ranseke01.html, /players/t/thompmy01.html, /players/w/washike01.html"
"19","SAS","/players/b/brewero01.html, /players/c/corzida01.html, /players/g/galemi01.html, /players/g/gerargu01.html, /players/g/gervige01.html, /players/g/griffpa01.html, /players/j/johnsge02.html, /players/j/johnsre01.html, /players/m/moorejo01.html, /players/o/olberma01.html, /players/r/restake01.html, /players/s/shumajo01.html, /players/s/silasja01.html, /players/w/wileymi01.html"
"20","SDC","/players/b/bibbyhe01.html, /players/b/brookmi01.html, /players/b/bryanjo01.html, /players/d/davisro01.html, /players/h/heardga01.html, /players/n/natersw01.html, /players/p/pietkst01.html, /players/p/priceto01.html, /players/r/rankwa01.html, /players/s/smithph01.html, /players/t/taylobr01.html, /players/w/whiteje01.html, /players/w/wickssi01.html, /players/w/willifr01.html"
"21","SEA","/players/a/awtrede01.html, /players/b/baileja01.html, /players/b/brownfr01.html, /players/d/donalja01.html, /players/d/dorseja01.html, /players/h/hanzlbi01.html, /players/h/hillar01.html, /players/j/johnsjo01.html, /players/j/johnsvi01.html, /players/s/sheltlo01.html, /players/s/shumajo01.html, /players/s/sikmaja01.html, /players/w/walkewa01.html, /players/w/westppa01.html, /players/w/whiteru01.html"
"22","UTA","/players/b/benneme01.html, /players/b/boonero01.html, /players/b/bristal01.html, /players/c/coopewa01.html, /players/d/dantlad01.html, /players/d/durenjo01.html, /players/g/greenri01.html, /players/g/griffda01.html, /players/h/hardyja01.html, /players/j/judkije01.html, /players/m/mckinbi01.html, /players/m/milledi01.html, /players/n/nicksca01.html, /players/p/poquebe01.html, /players/v/vromabr01.html, /players/w/wilkije01.html"
"23","WSB","/players/b/ballagr01.html, /players/b/brittda01.html, /players/b/brownle02.html, /players/c/carrau01.html, /players/c/collido02.html, /players/d/dandrbo01.html, /players/g/greveke01.html, /players/h/hayesel01.html, /players/k/kupchmi01.html, /players/m/mahorri01.html, /players/m/matthwe01.html, /players/m/mccaran01.html, /players/m/mccorke01.html, /players/p/porteke01.html, /players/r/roberan01.html, /players/t/terryca01.html, /players/u/unselwe01.html, /players/w/willijo01.html"
