"","Tm","roster"
"11","IND","/players/b/bendejo01.html, /players/c/croshau01.html, /players/c/currymi01.html, /players/d/davisda01.html, /players/e/edwarjo01.html, /players/f/fosteje01.html, /players/f/fowlktr01.html, /players/g/gilled01.html, /players/h/haislma01.html, /players/h/harrida01.html, /players/j/jacksst02.html, /players/j/johnsbr01.html, /players/j/johnsan02.html, /players/j/jonesfr01.html, /players/j/jonesja02.html, /players/m/millere01.html, /players/o/onealje01.html, /players/p/pollasc01.html, /players/t/tinslja01.html, /players/a/artesro01.html"
"12","LAC","/players/a/anderke01.html, /players/b/bakerma01.html, /players/b/brandel01.html, /players/b/brunsri01.html, /players/c/chalmli01.html, /players/j/jaricma01.html, /players/k/kamanch01.html, /players/k/kittlke01.html, /players/l/livinsh01.html, /players/m/maggeco01.html, /players/m/martida01.html, /players/m/mooremi01.html, /players/n/ndiayma02.html, /players/p/penneki01.html, /players/r/rebraze01.html, /players/r/rossqu01.html, /players/s/simmobo01.html, /players/w/wilcoch01.html"
"13","LAL","/players/a/atkinch01.html, /players/b/bobbito01.html, /players/b/brownti01.html, /players/b/bryanko01.html, /players/b/butleca01.html, /players/c/cookbr01.html, /players/d/divacvl01.html, /players/g/georgde01.html, /players/g/grantbr01.html, /players/j/jonesju01.html, /players/m/medvest01.html, /players/m/mihmch01.html, /players/o/odomla01.html, /players/r/rushka01.html, /players/v/vujacsa01.html, /players/w/waltolu01.html"
"14","MEM","/players/b/battish01.html, /players/b/burksan01.html, /players/c/cardibr01.html, /players/e/emmetan01.html, /players/g/gasolpa01.html, /players/h/humphry01.html, /players/j/jonesda02.html, /players/m/millemi01.html, /players/p/poseyja01.html, /players/s/swiftst01.html, /players/t/tsakaja01.html, /players/w/watsoea01.html, /players/w/wellsbo01.html, /players/w/willija02.html, /players/w/wrighlo02.html"
"15","MIA","/players/a/allenma01.html, /players/a/andersh01.html, /players/b/butlera01.html, /players/d/doleami01.html, /players/d/doolike01.html, /players/h/hasleud01.html, /players/j/jonesda01.html, /players/j/jonesed02.html, /players/l/laettch01.html, /players/m/mournal01.html, /players/o/onealsh01.html, /players/p/persowe01.html, /players/s/smithst01.html, /players/w/wadedw01.html, /players/w/woodsqy01.html, /players/w/wrighdo01.html, /players/z/zhizhwa01.html"
"16","MIL","/players/b/boothca01.html, /players/f/fizerma01.html, /players/g/gadzuda01.html, /players/g/gainere01.html, /players/g/gillke01.html, /players/g/goldwan01.html, /players/h/hamilze01.html, /players/h/houseed01.html, /players/j/jamesmi01.html, /players/k/kukocto01.html, /players/m/masonde01.html, /players/p/pachuza01.html, /players/r/reddmi01.html, /players/s/santida01.html, /players/s/smithjo02.html, /players/s/stricer01.html, /players/v/vanhoke01.html, /players/w/willima01.html"
"17","MIN","/players/c/cartean01.html, /players/c/cassesa01.html, /players/e/ebind01.html, /players/g/garneke01.html, /players/g/griffed01.html, /players/h/hassetr01.html, /players/h/hoibefr01.html, /players/h/hudsotr01.html, /players/j/johnser02.html, /players/m/madsema01.html, /players/o/olowomi01.html, /players/s/sprewla01.html, /players/s/szczewa02.html, /players/t/thomajo02.html"
"18","NJN","/players/b/besttr01.html, /players/b/buforro01.html, /players/c/campbel01.html, /players/c/cartevi01.html, /players/c/collija04.html, /players/d/dickeka01.html, /players/h/harvedo01.html, /players/j/jefferi01.html, /players/k/kiddja01.html, /players/k/krstine01.html, /players/m/mercero01.html, /players/m/moisoje01.html, /players/m/mournal01.html, /players/p/planizo01.html, /players/r/robincl02.html, /players/s/scalabr01.html, /players/s/smithja01.html, /players/s/storeaw01.html, /players/t/thomabi01.html, /players/v/vaughja01.html, /players/w/williaa01.html, /players/w/willier01.html"
"19","NOH","/players/a/anderch01.html, /players/a/armstda01.html, /players/b/baxtelo01.html, /players/b/brownpj01.html, /players/c/claxtsp01.html, /players/d/davisba01.html, /players/d/dickada01.html, /players/e/edwarco01.html, /players/f/freijma01.html, /players/g/garcial01.html, /players/h/harriju01.html, /players/j/jacobca01.html, /players/l/lampema01.html, /players/l/lynchge01.html, /players/m/magloja01.html, /players/n/nachbbo01.html, /players/n/nailole01.html, /players/r/rogerro01.html, /players/s/smithjr01.html, /players/v/vromaja01.html, /players/w/wesleda01.html, /players/w/westda01.html"
"20","NYK","/players/a/andersh01.html, /players/a/arizatr01.html, /players/b/bakervi01.html, /players/b/breweja01.html, /players/b/butleja01.html, /players/c/crawfja01.html, /players/h/hardaan01.html, /players/h/houstal01.html, /players/j/jacksje01.html, /players/m/marbust01.html, /players/m/mohamna01.html, /players/n/norrimo01.html, /players/r/rosema01.html, /players/s/sundobr01.html, /players/s/sweetmi01.html, /players/t/tayloma01.html, /players/t/thomaku01.html, /players/t/thomati01.html, /players/w/willije01.html"
"21","ORL","/players/a/augmost01.html, /players/b/barrean01.html, /players/b/battito01.html, /players/b/bradlmi01.html, /players/c/catoke01.html, /players/c/chrisdo01.html, /players/d/declean01.html, /players/f/francst01.html, /players/g/garripa01.html, /players/h/hillgr01.html, /players/h/howardw01.html, /players/h/huntebr01.html, /players/j/jonesma03.html, /players/k/kasunma01.html, /players/m/moblecu01.html, /players/n/nelsoja01.html, /players/s/stevede01.html, /players/t/turkohe01.html"
"22","PHI","/players/b/bradlmi01.html, /players/b/brownke01.html, /players/d/dalemsa01.html, /players/d/davisjo02.html, /players/g/greenwi01.html, /players/i/iguodan01.html, /players/i/iversal01.html, /players/j/jacksma02.html, /players/k/korveky01.html, /players/m/mckieaa01.html, /players/o/ollieke01.html, /players/r/rogerro01.html, /players/s/salmojo01.html, /players/s/skinnbr01.html, /players/t/thomake01.html, /players/w/webbech01.html, /players/w/willico02.html"
"23","PHO","/players/b/barbole01.html, /players/c/cabarza01.html, /players/h/huntest01.html, /players/j/jacksji01.html, /players/j/jacobca01.html, /players/j/johnsjo02.html, /players/l/lampema01.html, /players/m/mariosh01.html, /players/m/mccarwa01.html, /players/n/nashst01.html, /players/o/outlabo01.html, /players/p/parkesm01.html, /players/r/richaqu01.html, /players/s/shirlpa01.html, /players/s/stoudam01.html, /players/t/tabusyu01.html, /players/v/voskuja01.html, /players/v/vromaja01.html"
"24","POR","/players/a/abdursh01.html, /players/a/anderde01.html, /players/b/bakerma01.html, /players/c/carlige01.html, /players/f/frahmri01.html, /players/k/khryavi01.html, /players/m/milesda01.html, /players/o/outlatr01.html, /players/p/patteru01.html, /players/p/przybjo01.html, /players/r/randoza01.html, /players/r/ratlith01.html, /players/s/seungha01.html, /players/s/stoudda01.html, /players/t/telfase01.html, /players/t/thomaja02.html, /players/v/vanexni01.html"
"25","SAC","/players/b/barnema02.html, /players/b/bibbymi01.html, /players/b/bradlmi01.html, /players/c/chrisdo01.html, /players/d/danieer01.html, /players/e/evansma01.html, /players/h/houseed01.html, /players/j/jacksbo01.html, /players/m/martike02.html, /players/m/millebr01.html, /players/m/moblecu01.html, /players/o/ostergr01.html, /players/s/skinnbr01.html, /players/s/songada01.html, /players/s/stojape01.html, /players/t/thomake01.html, /players/w/webbech01.html, /players/w/willico02.html"
"26","SAS","/players/b/barrybr01.html, /players/b/bowenbr01.html, /players/b/brownde02.html, /players/d/duncati01.html, /players/g/ginobma01.html, /players/g/glovedi01.html, /players/h/horryro01.html, /players/j/johnsli01.html, /players/m/marksse01.html, /players/m/masseto01.html, /players/m/mohamna01.html, /players/n/nestera01.html, /players/p/parketo01.html, /players/r/robingl01.html, /players/r/rosema01.html, /players/u/udrihbe01.html, /players/w/wilksmi01.html"
"27","SEA","/players/a/allenra02.html, /players/c/cleavma01.html, /players/c/collini01.html, /players/d/daniean01.html, /players/e/evansre01.html, /players/f/fortsda01.html, /players/j/jamesje01.html, /players/k/kutluib01.html, /players/l/lewisra02.html, /players/m/murraro01.html, /players/p/potapvi01.html, /players/r/radmavl01.html, /players/r/ridnolu01.html, /players/s/swiftro01.html, /players/w/wilkida02.html"
"28","TOR","/players/a/alstora01.html, /players/a/araujra01.html, /players/b/bonnema01.html, /players/b/boshch01.html, /players/c/cartevi01.html, /players/c/cookom01.html, /players/m/marshdo01.html, /players/m/moisoje01.html, /players/m/murrala01.html, /players/p/palacmi01.html, /players/p/petermo01.html, /players/r/roseja01.html, /players/s/sowpa01.html, /players/w/williaa01.html, /players/w/willier01.html, /players/w/woodslo01.html"
"29","UTA","/players/a/arroyca01.html, /players/b/bellra01.html, /players/b/boozeca01.html, /players/b/borchcu01.html, /players/c/collija03.html, /players/e/eisleho01.html, /players/g/giricgo01.html, /players/h/handlbe01.html, /players/h/harprma01.html, /players/h/humphkr01.html, /players/k/kirilan01.html, /players/l/livinra01.html, /players/l/lopezra01.html, /players/m/mcleoke01.html, /players/o/okurme01.html, /players/r/radojal01.html, /players/s/snydeki01.html"
"30","WAS","/players/a/arenagi01.html, /players/b/blakest01.html, /players/b/brownda02.html, /players/b/brownkw01.html, /players/d/dixonju01.html, /players/h/hayesja01.html, /players/h/haywobr01.html, /players/h/hughela01.html, /players/j/jamisan01.html, /players/j/jeffrja01.html, /players/p/peelean01.html, /players/p/profila01.html, /players/r/ramospe01.html, /players/r/ruffimi01.html, /players/t/thomaet01.html, /players/w/walkesa01.html"
