"","Tm","roster"
"11","KCK","/players/a/allenlu01.html, /players/b/bigelbo01.html, /players/b/birdsot01.html, /players/b/boonero01.html, /players/b/burleto01.html, /players/h/hansegl01.html, /players/k/kuestjo01.html, /players/l/laceysa01.html, /players/m/mccaran01.html, /players/n/nashbo01.html, /players/n/nelsolo01.html, /players/r/restake01.html, /players/r/robinbi01.html, /players/w/washiri01.html, /players/w/wedmasc01.html"
"12","LAL","/players/a/abdulka01.html, /players/a/abernto01.html, /players/c/carrke01.html, /players/c/chanedo01.html, /players/d/dantlad01.html, /players/d/davisbr01.html, /players/d/digreer01.html, /players/e/edwarja01.html, /players/f/forddo01.html, /players/h/hudsolo01.html, /players/n/nixonno01.html, /players/r/robisda01.html, /players/s/scottch01.html, /players/t/tatumea01.html, /players/w/washike01.html, /players/w/wilkeja01.html"
"13","MIL","/players/b/bensoke01.html, /players/b/bridgju01.html, /players/b/bucknqu01.html, /players/e/eakinji01.html, /players/e/englial01.html, /players/g/gianejo01.html, /players/g/grunfer01.html, /players/j/johnsma01.html, /players/l/laureri01.html, /players/l/lloydsc01.html, /players/m/meyerda01.html, /players/r/restake01.html, /players/w/waltoll01.html, /players/w/wintebr01.html"
"14","NJN","/players/a/averibi01.html, /players/b/basseti01.html, /players/c/carribo01.html, /players/c/crowma01.html, /players/h/hawkiro01.html, /players/h/hillmda01.html, /players/h/hugheki01.html, /players/j/johnsge02.html, /players/j/jordaed01.html, /players/k/kingbe01.html, /players/n/nelsolo01.html, /players/p/porteho01.html, /players/p/porteke01.html, /players/s/skinnal01.html, /players/v/vanbrja01.html, /players/w/washiwi01.html, /players/w/willijo01.html, /players/w/wohlda01.html"
"15","NOJ","/players/b/bailegu01.html, /players/b/boydfr01.html, /players/g/goodrga01.html, /players/g/griffpa01.html, /players/j/jamesaa01.html, /players/k/kelleri01.html, /players/m/maravpe01.html, /players/m/mcelrji01.html, /players/m/meriwjo01.html, /players/r/robintr01.html, /players/s/saundfr01.html, /players/w/wattssl01.html, /players/w/willina01.html"
"16","NYK","/players/b/beardbu01.html, /players/b/burdeti01.html, /players/c/cleamji01.html, /players/g/gondrgl01.html, /players/h/haywosp01.html, /players/j/jacksph01.html, /players/k/knighto01.html, /players/m/mcadobo01.html, /players/m/mcmilji01.html, /players/m/monroea01.html, /players/s/sheltlo01.html, /players/w/willira01.html"
"17","PHI","/players/b/bibbyhe01.html, /players/b/bryanjo01.html, /players/c/catchha01.html, /players/c/collido01.html, /players/d/dawkida01.html, /players/d/dunlemi01.html, /players/e/ervinju01.html, /players/f/freewo01.html, /players/j/jonesca01.html, /players/m/mcclate01.html, /players/m/mcginge01.html, /players/m/mixst01.html, /players/m/moslegl01.html, /players/w/washiwi01.html"
"18","PHO","/players/a/adamsal01.html, /players/a/awtrede01.html, /players/b/bratzmi01.html, /players/b/busedo01.html, /players/d/daviswa03.html, /players/f/forreba01.html, /players/g/griffgr01.html, /players/h/heardga01.html, /players/l/leero01.html, /players/p/perrycu01.html, /players/s/scottal01.html, /players/w/westppa01.html"
"19","POR","/players/c/calhoco01.html, /players/d/davisjo01.html, /players/d/dorseja01.html, /players/d/dunntr01.html, /players/g/grossbo01.html, /players/h/hollili01.html, /players/l/lucasma01.html, /players/n/nealll01.html, /players/n/norwowi01.html, /players/o/owensto01.html, /players/s/schluda01.html, /players/s/steella01.html, /players/t/twardda01.html, /players/w/walkewa01.html, /players/w/waltobi01.html"
"20","SAS","/players/b/bristal01.html, /players/d/dampilo01.html, /players/d/dietrco01.html, /players/e/eakinji01.html, /players/g/galemi01.html, /players/g/gervige01.html, /players/g/greenmi01.html, /players/k/karlge01.html, /players/k/kenonla01.html, /players/l/laytomo01.html, /players/o/olberma01.html, /players/p/paultbi01.html, /players/s/silasja01.html, /players/s/simssc01.html"
"21","SEA","/players/b/brownfr01.html, /players/f/flemial01.html, /players/g/greenmi01.html, /players/h/hassejo01.html, /players/j/johnsde01.html, /players/j/johnsjo01.html, /players/s/sealsbr01.html, /players/s/sikmaja01.html, /players/s/silaspa01.html, /players/t/tolsode01.html, /players/w/walkewa01.html, /players/w/wattssl01.html, /players/w/webstma01.html, /players/w/willigu01.html, /players/w/wisewi01.html"
"22","WSB","/players/b/ballagr01.html, /players/c/cheniph01.html, /players/d/dandrbo01.html, /players/g/greveke01.html, /players/h/hayesel01.html, /players/h/hendeto01.html, /players/j/johnsch01.html, /players/k/kupchmi01.html, /players/p/pacejo01.html, /players/u/unselwe01.html, /players/w/walkeph01.html, /players/w/wrighla01.html"
