"","Tm","roster"
"13","LAL","/players/b/bryanko01.html, /players/c/crispjo01.html, /players/f/fishede01.html, /players/f/foxri01.html, /players/g/georgde01.html, /players/h/horryro01.html, /players/h/hunteli01.html, /players/m/madsema01.html, /players/m/mccoyje01.html, /players/m/medvest01.html, /players/o/onealsh01.html, /players/p/penbemi01.html, /players/r/richmmi01.html, /players/s/shawbr01.html, /players/w/walkesa01.html"
"14","MEM","/players/a/anderni01.html, /players/a/austiis01.html, /players/b/battish01.html, /players/b/buforro01.html, /players/d/dickemi01.html, /players/f/fontais01.html, /players/f/fotsian01.html, /players/g/gasolpa01.html, /players/g/gilled01.html, /players/k/knighbr01.html, /players/l/longgr01.html, /players/m/masseto01.html, /players/p/perryel01.html, /players/s/solomwi01.html, /players/s/swiftst01.html, /players/w/willija02.html, /players/w/wrighlo02.html"
"15","MIA","/players/a/allenma01.html, /players/b/browner01.html, /players/c/cartean01.html, /players/e/ellisla01.html, /players/g/gatlich01.html, /players/g/gillke01.html, /players/g/grantbr01.html, /players/h/hamilta01.html, /players/h/houseed01.html, /players/j/jacksji01.html, /players/j/jamesmi01.html, /players/j/jonesed02.html, /players/m/macksa01.html, /players/m/marksse01.html, /players/m/mournal01.html, /players/s/stepavl01.html, /players/s/stricro02.html"
"16","MIL","/players/a/allenra02.html, /players/a/alstora01.html, /players/a/anthogr01.html, /players/c/caffeja01.html, /players/c/cassesa01.html, /players/f/fostegr01.html, /players/h/hamda01.html, /players/j/johnser02.html, /players/m/masonan01.html, /players/p/popema01.html, /players/p/przybjo01.html, /players/r/reddmi01.html, /players/r/robingl01.html, /players/t/thomati01.html"
"17","MIN","/players/a/averywi01.html, /players/b/billuch01.html, /players/b/brandte01.html, /players/e/evansma01.html, /players/g/garneke01.html, /players/g/garrede01.html, /players/j/jacksma02.html, /players/l/lopezfe01.html, /players/m/mitchsa01.html, /players/n/nestera01.html, /players/p/packro01.html, /players/p/peelean01.html, /players/s/smithjo02.html, /players/s/szczewa02.html, /players/t/trentga01.html, /players/w/woodslo01.html"
"18","NJN","/players/a/armstbr01.html, /players/c/collija04.html, /players/d/dialde01.html, /players/g/goodrst01.html, /players/h/harrilu01.html, /players/j/jefferi01.html, /players/j/johnsan02.html, /players/k/kiddja01.html, /players/k/kittlke01.html, /players/m/maccuto01.html, /players/m/marshdo02.html, /players/m/martike01.html, /players/s/scalabr01.html, /players/s/slatere01.html, /players/v/vanhoke01.html, /players/w/williaa01.html"
"19","NYK","/players/a/andersh01.html, /players/c/cambyma01.html, /players/e/eisleho01.html, /players/h/harriot01.html, /players/h/houstal01.html, /players/j/jacksma01.html, /players/k/knightr01.html, /players/p/postela01.html, /players/r/robinla01.html, /players/s/spencfe01.html, /players/s/sprewla01.html, /players/t/thomaku01.html, /players/w/wardch01.html, /players/w/weathcl01.html"
"20","ORL","/players/a/armstda01.html, /players/b/brownde01.html, /players/b/buechju01.html, /players/d/declean01.html, /players/e/ewingpa01.html, /players/g/garripa01.html, /players/g/grantho01.html, /players/h/hillgr01.html, /players/h/hudsotr01.html, /players/h/huntest01.html, /players/j/jacksja01.html, /players/m/mcgratr01.html, /players/m/millemi01.html, /players/o/outlabo01.html, /players/r/reiddo01.html, /players/s/sasseje01.html, /players/w/willimo01.html"
"21","PHI","/players/b/bellra01.html, /players/b/blounco01.html, /players/b/bowmair01.html, /players/b/brownda02.html, /players/c/claxtsp01.html, /players/c/colemde01.html, /players/c/cummivo01.html, /players/d/dalemsa01.html, /players/g/geigema01.html, /players/h/harprma01.html, /players/i/iversal01.html, /players/j/jamesti01.html, /players/j/jonesal01.html, /players/m/mckeyde01.html, /players/m/mckieaa01.html, /players/m/mutomdi01.html, /players/r/ruffimi01.html, /players/s/smithja01.html, /players/s/snower01.html"
"22","PHO","/players/b/bellch01.html, /players/b/buechju01.html, /players/c/crispjo01.html, /players/d/delnevi01.html, /players/d/delkto01.html, /players/f/fordal02.html, /players/g/guglito01.html, /players/h/hardaan01.html, /players/j/johnsjo02.html, /players/m/majerda01.html, /players/m/marbust01.html, /players/m/mariosh01.html, /players/o/outlabo01.html, /players/p/palacmi01.html, /players/r/rogerro01.html, /players/s/santida01.html, /players/t/tsakaja01.html, /players/v/voskuja01.html, /players/w/wallajo01.html"
"23","POR","/players/a/anderde01.html, /players/b/barkler01.html, /players/b/boumtru01.html, /players/b/brunsri01.html, /players/b/butlemi02.html, /players/d/davisda01.html, /players/d/dudlech02.html, /players/k/kempsh01.html, /players/k/kerrst01.html, /players/p/patteru01.html, /players/p/pippesc01.html, /players/r/randoza01.html, /players/s/stoudda01.html, /players/w/wallara01.html, /players/w/wellsbo01.html"
"24","SAC","/players/b/bibbymi01.html, /players/b/brownch01.html, /players/c/chrisdo01.html, /players/c/cleavma01.html, /players/d/divacvl01.html, /players/f/fundela01.html, /players/j/jacksbo01.html, /players/p/pollasc01.html, /players/p/pricebr01.html, /players/s/smithja01.html, /players/s/stojape01.html, /players/t/turkohe01.html, /players/w/wallage01.html, /players/w/webbech01.html"
"25","SAS","/players/b/bowenbr01.html, /players/b/bryanma01.html, /players/d/daniean01.html, /players/d/duncati01.html, /players/f/ferryda01.html, /players/h/hartja01.html, /players/j/jacksst02.html, /players/m/mccasam01.html, /players/p/parketo01.html, /players/p/parksch02.html, /players/p/portete01.html, /players/r/robinda01.html, /players/r/rosema01.html, /players/s/smithch04.html, /players/s/smithst01.html"
"26","SEA","/players/b/bakervi01.html, /players/b/barrybr01.html, /players/b/boothca01.html, /players/d/drobnpr01.html, /players/h/harvean01.html, /players/j/jamesje01.html, /players/l/lewisra02.html, /players/l/livinra01.html, /players/l/longar01.html, /players/m/masonde01.html, /players/o/oyedeol01.html, /players/p/paytoga01.html, /players/r/radmavl01.html, /players/s/sesayan01.html, /players/w/watsoea01.html, /players/w/willish01.html"
"27","TOR","/players/a/arroyca01.html, /players/b/bradlmi01.html, /players/c/cartevi01.html, /players/c/childch01.html, /players/c/clarkke01.html, /players/c/curryde01.html, /players/d/davisan01.html, /players/d/dialde01.html, /players/j/jacksje01.html, /players/m/montrer01.html, /players/m/murratr01.html, /players/n/ndiayma02.html, /players/o/olajuha01.html, /players/p/petermo01.html, /players/s/stewami01.html, /players/w/willial02.html, /players/w/willije01.html"
"28","UTA","/players/a/amaecjo01.html, /players/c/collija03.html, /players/c/crottjo01.html, /players/k/kirilan01.html, /players/l/larueru01.html, /players/l/lewisqu01.html, /players/m/malonka01.html, /players/m/marshdo01.html, /players/o/ostergr01.html, /players/p/padgesc01.html, /players/r/russebr01.html, /players/s/starkjo01.html, /players/s/stevede01.html, /players/s/stockjo01.html"
"29","WAS","/players/a/alexaco02.html, /players/b/brownkw01.html, /players/d/davishu01.html, /players/h/hamilri01.html, /players/h/haywobr01.html, /players/j/jonespo01.html, /players/j/jordami01.html, /players/l/laettch01.html, /players/l/luety01.html, /players/n/nesbyty01.html, /players/s/simmobo01.html, /players/t/thomaet01.html, /players/w/whiteja01.html, /players/w/whitnch01.html"
