"","Tm","roster"
"11","IND","/players/b/bendejo01.html, /players/b/besttr01.html, /players/c/croshau01.html, /players/e/edneyty01.html, /players/f/fosteje01.html, /players/h/harrial01.html, /players/k/ketnela01.html, /players/m/mckeyde01.html, /players/m/millere01.html, /players/m/millste01.html, /players/o/onealje01.html, /players/p/perkisa01.html, /players/r/roseja01.html, /players/s/sundobr01.html, /players/t/tabakza01.html"
"12","LAC","/players/b/boykiea01.html, /players/d/doolike01.html, /players/h/hamilze01.html, /players/m/maggeco01.html, /players/m/mcinnje01.html, /players/m/milesda01.html, /players/n/nesbyty01.html, /players/o/odomla01.html, /players/o/olowomi01.html, /players/p/parksch02.html, /players/p/piatker01.html, /players/r/richaqu01.html, /players/r/rooksse01.html, /players/s/skinnbr01.html, /players/s/stronde01.html"
"13","LAL","/players/b/bryanko01.html, /players/f/fishede01.html, /players/f/fostegr01.html, /players/f/foxri01.html, /players/g/georgde01.html, /players/g/grantho01.html, /players/h/harpero01.html, /players/h/horryro01.html, /players/l/luety01.html, /players/m/madsema01.html, /players/m/medvest01.html, /players/o/onealsh01.html, /players/p/penbemi01.html, /players/r/rideris01.html, /players/s/shawbr01.html"
"14","MIA","/players/b/bowenbr01.html, /players/c/cartean01.html, /players/c/causwdu01.html, /players/c/cebalce01.html, /players/d/davisri01.html, /players/f/fulleto02.html, /players/g/grantbr01.html, /players/g/greenac01.html, /players/h/hardati01.html, /players/h/houseed01.html, /players/j/jonesed02.html, /players/m/macledo01.html, /players/m/majerda01.html, /players/m/masonan01.html, /players/m/mournal01.html, /players/r/robinja03.html"
"15","MIL","/players/a/allenra02.html, /players/a/alstora01.html, /players/c/caffeja01.html, /players/c/cassesa01.html, /players/h/hamda01.html, /players/h/hartja01.html, /players/h/hunteli01.html, /players/j/johnser02.html, /players/k/kerseje01.html, /players/p/popema01.html, /players/p/przybjo01.html, /players/r/reddmi01.html, /players/r/robingl01.html, /players/t/thomati01.html, /players/w/willisc01.html"
"16","MIN","/players/a/averywi01.html, /players/b/billuch01.html, /players/b/brandte01.html, /players/d/dayto01.html, /players/e/ellisla01.html, /players/g/garneke01.html, /players/g/garrede01.html, /players/h/hammoto01.html, /players/j/jacobsa01.html, /players/l/lopezfe01.html, /players/m/mitchsa01.html, /players/n/nestera01.html, /players/p/peelean01.html, /players/s/slatere01.html, /players/s/szczewa02.html"
"17","NJN","/players/d/douglsh01.html, /players/e/eschmev01.html, /players/f/feickja01.html, /players/g/gilled01.html, /players/g/gillke01.html, /players/h/harrilu01.html, /players/j/jacksst02.html, /players/m/marbust01.html, /players/m/martike01.html, /players/m/mcilvji01.html, /players/n/newmajo01.html, /players/o/ollieke01.html, /players/o/overtdo01.html, /players/s/samakso01.html, /players/s/stepavl01.html, /players/s/stricma01.html, /players/t/thomaja01.html, /players/v/vanhoke01.html, /players/w/williaa01.html"
"18","NYK","/players/b/brunsri01.html, /players/c/cambyma01.html, /players/c/childch01.html, /players/h/harriot01.html, /players/h/houstal01.html, /players/j/jacksma01.html, /players/j/johnsla02.html, /players/k/knightr01.html, /players/l/longllu01.html, /players/p/postela01.html, /players/r/ricegl01.html, /players/s/spencfe01.html, /players/s/sprewla01.html, /players/s/stricer01.html, /players/t/thomaku01.html, /players/w/wardch01.html"
"19","ORL","/players/a/alexaco01.html, /players/a/amaecjo01.html, /players/a/armstda01.html, /players/b/brownde01.html, /players/d/declean01.html, /players/d/doleami01.html, /players/g/garripa01.html, /players/h/hillgr01.html, /players/h/hudsotr01.html, /players/m/mcgratr01.html, /players/m/millemi01.html, /players/o/outlabo01.html, /players/p/perryel01.html, /players/r/reiddo01.html, /players/r/robinja02.html, /players/w/willimo01.html"
"20","PHI","/players/b/bellra01.html, /players/b/buforro01.html, /players/g/geigema01.html, /players/h/hillty01.html, /players/i/iversal01.html, /players/j/jonesju01.html, /players/k/kukocto01.html, /players/l/lynchge01.html, /players/m/maccuto01.html, /players/m/maxweve01.html, /players/m/mckieaa01.html, /players/m/mcleoro01.html, /players/m/millean01.html, /players/m/mohamna01.html, /players/m/mutomdi01.html, /players/o/ollieke01.html, /players/r/ratlith01.html, /players/s/sanchpe01.html, /players/s/snower01.html"
"21","PHO","/players/b/blounco01.html, /players/d/delnevi01.html, /players/d/delkto01.html, /players/d/dudlech02.html, /players/e/eliema01.html, /players/g/garceru01.html, /players/g/guglito01.html, /players/h/hardaan01.html, /players/k/kiddja01.html, /players/m/mariosh01.html, /players/m/mcphepa01.html, /players/p/perryel01.html, /players/r/robincl02.html, /players/r/rogerro01.html, /players/s/santida01.html, /players/t/tsakaja01.html"
"22","POR","/players/a/anthogr01.html, /players/a/augmost01.html, /players/b/barkler01.html, /players/d/davisda01.html, /players/g/grantga01.html, /players/h/harvean01.html, /players/k/kempsh01.html, /players/p/perduwi01.html, /players/p/pippesc01.html, /players/s/sabonar01.html, /players/s/schrede01.html, /players/s/smithst01.html, /players/s/stoudda01.html, /players/s/stricro02.html, /players/w/wallara01.html, /players/w/wellsbo01.html"
"23","SAC","/players/a/anderni01.html, /players/b/barryjo01.html, /players/c/chrisdo01.html, /players/d/divacvl01.html, /players/f/fundela01.html, /players/j/jacksbo01.html, /players/l/longar01.html, /players/m/martida01.html, /players/p/pollasc01.html, /players/s/smithja01.html, /players/s/stojape01.html, /players/t/turkohe01.html, /players/w/webbech01.html, /players/w/willija02.html"
"24","SAS","/players/a/anderde01.html, /players/d/daniean01.html, /players/d/dialde01.html, /players/d/duncati01.html, /players/e/elliose01.html, /players/f/ferryda01.html, /players/j/jacksja01.html, /players/j/johnsav01.html, /players/k/kerrst01.html, /players/n/newblir01.html, /players/p/portete01.html, /players/r/robinda01.html, /players/r/rosema01.html, /players/s/scottsh01.html, /players/w/walkesa01.html"
"25","SEA","/players/b/bakervi01.html, /players/b/barrybr01.html, /players/d/davisem01.html, /players/e/ellispe01.html, /players/e/ewingpa01.html, /players/l/lewisra02.html, /players/m/masonde01.html, /players/m/mccoyje01.html, /players/o/oyedeol01.html, /players/p/patteru01.html, /players/p/paytoga01.html, /players/w/willish01.html, /players/w/wingada01.html, /players/w/wolkoru01.html"
"26","TOR","/players/b/boguemu01.html, /players/c/cartevi01.html, /players/c/childch01.html, /players/c/clarkke01.html, /players/c/corbity01.html, /players/c/curryde01.html, /players/d/davidko01.html, /players/d/davisan01.html, /players/j/jacksma01.html, /players/j/josepga01.html, /players/m/montrer01.html, /players/m/murratr01.html, /players/n/ndiayma02.html, /players/o/oaklech01.html, /players/p/petermo01.html, /players/s/stewami01.html, /players/w/willial02.html, /players/w/willije01.html, /players/w/willico02.html, /players/w/willike02.html"
"27","UTA","/players/b/benoida01.html, /players/c/crottjo01.html, /players/l/lewisqu01.html, /players/m/malonka01.html, /players/m/mannida01.html, /players/m/marshdo01.html, /players/o/ostergr01.html, /players/p/padgesc01.html, /players/p/polynol01.html, /players/r/russebr01.html, /players/s/starkjo01.html, /players/s/stevede01.html, /players/s/stockjo01.html, /players/v/vaughja01.html"
"28","VAN","/players/a/abdulma02.html, /players/a/abdursh01.html, /players/a/austiis01.html, /players/b/bibbymi01.html, /players/d/dickemi01.html, /players/e/edwarke01.html, /players/h/harriot01.html, /players/j/jonesda01.html, /players/l/longgr01.html, /players/m/masseto01.html, /players/p/pricebr01.html, /players/r/reevebr01.html, /players/s/stricer01.html, /players/s/swiftst01.html, /players/w/westdo01.html"
"29","WAS","/players/a/alexaco02.html, /players/b/boothca01.html, /players/d/davishu01.html, /players/e/ekeziob01.html, /players/h/hamilri01.html, /players/h/howarju01.html, /players/j/jonespo01.html, /players/k/kingge02.html, /players/l/laettch01.html, /players/l/lopezfe01.html, /players/n/nesbyty01.html, /players/p/parksch02.html, /players/p/profila01.html, /players/r/richmmi01.html, /players/s/smithmi02.html, /players/s/smithmi03.html, /players/s/stricro02.html, /players/v/vanteda01.html, /players/v/vaughlo01.html, /players/w/whiteja01.html, /players/w/whitnch01.html"
