"","Tm","roster"
"11","IND","/players/d/davisda01.html, /players/d/dreilgr01.html, /players/f/flemive01.html, /players/g/greense01.html, /players/m/mccloge01.html, /players/m/millere01.html, /players/m/mitchsa01.html, /players/r/richapo01.html, /players/s/schrede01.html, /players/s/sealyma01.html, /players/s/smitsri01.html, /players/t/thompla01.html, /players/w/willike03.html"
"12","LAC","/players/c/connele01.html, /players/g/grantga01.html, /players/h/harpero01.html, /players/j/jacksja01.html, /players/j/jacksma01.html, /players/m/mannida01.html, /players/n/normake01.html, /players/r/roberst01.html, /players/s/spencel01.html, /players/s/stivral01.html, /players/v/vandeki01.html, /players/v/vaughlo01.html, /players/w/washidu01.html, /players/w/willijo02.html, /players/w/woodsra01.html"
"13","LAL","/players/b/benjabe01.html, /players/b/blackal01.html, /players/c/campbel01.html, /players/c/chrisdo01.html, /players/c/coopedu01.html, /players/d/divacvl01.html, /players/e/edwarja01.html, /players/g/greenac01.html, /players/p/peelean01.html, /players/p/perkisa01.html, /players/s/scottby01.html, /players/s/smithto02.html, /players/t/threase01.html, /players/w/worthja01.html"
"14","MIA","/players/a/askinke01.html, /players/b/burtowi01.html, /players/c/colesbi01.html, /players/e/edwarke01.html, /players/g/geigema01.html, /players/k/kesslal01.html, /players/l/longgr01.html, /players/m/minerha01.html, /players/r/ricegl01.html, /players/s/sallejo01.html, /players/s/seikaro01.html, /players/s/shawbr01.html, /players/s/smithst01.html"
"15","MIL","/players/a/abdelal01.html, /players/a/aventan01.html, /players/b/barryjo01.html, /players/b/brickfr01.html, /players/d/dayto01.html, /players/e/edwarbl01.html, /players/l/lohaubr01.html, /players/m/malonmo01.html, /players/m/maybele01.html, /players/m/murdoer01.html, /players/o/osullda01.html, /players/o/oggal01.html, /players/p/pullaan01.html, /players/r/roberfr01.html, /players/r/roberal01.html, /players/s/schayda01.html, /players/s/stivral01.html, /players/s/stronde01.html, /players/w/woolror01.html"
"16","MIN","/players/b/baileth01.html, /players/b/blankla01.html, /players/g/glassge01.html, /players/l/laettch01.html, /players/l/longllu01.html, /players/m/maxeyma01.html, /players/m/mccanbo01.html, /players/p/persoch01.html, /players/r/randama01.html, /players/s/sellebr01.html, /players/s/smithch03.html, /players/s/spencfe01.html, /players/v/vetragu01.html, /players/w/westdo01.html, /players/w/willimi02.html"
"17","NJN","/players/a/addisra01.html, /players/a/anderke01.html, /players/b/bowiesa01.html, /players/b/brownch01.html, /players/c/cheekma01.html, /players/c/colemde01.html, /players/d/dudlech02.html, /players/g/georgta01.html, /players/h/hoppeda01.html, /players/k/kingbe01.html, /players/l/leedo01.html, /players/m/mahorri01.html, /players/m/morrich01.html, /players/o/osullda01.html, /players/p/petrodr01.html, /players/r/robinru01.html, /players/s/schindw01.html, /players/w/willija01.html"
"18","NYK","/players/a/anderer01.html, /players/a/anthogr01.html, /players/b/blackro01.html, /players/c/campbto01.html, /players/d/davishu01.html, /players/e/ewingpa01.html, /players/k/kimblbo01.html, /players/m/masonan01.html, /players/o/oaklech01.html, /players/r/riverdo01.html, /players/s/smithch01.html, /players/s/starkjo01.html, /players/w/willihe01.html"
"19","ORL","/players/a/anderni01.html, /players/b/bowiean01.html, /players/c/catlete01.html, /players/c/corchch01.html, /players/d/delebi01.html, /players/g/greenli01.html, /players/k/kerrst01.html, /players/k/kitegr01.html, /players/o/onealsh01.html, /players/r/royaldo01.html, /players/s/scottde01.html, /players/s/skilesc01.html, /players/t/tolbeto01.html, /players/t/turneje01.html, /players/w/willilo01.html, /players/w/wrighho02.html"
"20","PHI","/players/a/anderro01.html, /players/b/bolma01.html, /players/d/dawkijo01.html, /players/g/gilliar01.html, /players/g/grantgr01.html, /players/h/hawkihe01.html, /players/h/hornaje01.html, /players/j/jordath01.html, /players/l/langan01.html, /players/p/payneke01.html, /players/p/perryti01.html, /players/s/shackch01.html, /players/w/weathcl01.html, /players/w/wilkied01.html"
"21","PHO","/players/a/aingeda01.html, /players/b/barklch01.html, /players/c/cebalce01.html, /players/c/chambto01.html, /players/d/dumasri02.html, /players/j/johnsfr01.html, /players/j/johnske02.html, /players/k/kemptti01.html, /players/k/knighne01.html, /players/m/majerda01.html, /players/m/milleol01.html, /players/m/mustaje01.html, /players/r/rambiku01.html, /players/s/stivral01.html, /players/w/westma01.html"
"22","POR","/players/b/bryanma01.html, /players/d/drexlcl01.html, /players/d/duckwke01.html, /players/e/eliema01.html, /players/j/johnsda01.html, /players/k/kerseje01.html, /players/m/murratr01.html, /players/p/portete01.html, /players/r/robincl02.html, /players/r/ruddde01.html, /players/s/smithre01.html, /players/s/stricro02.html, /players/w/willibu01.html, /players/w/wolfjo01.html"
"23","SAC","/players/a/askewvi01.html, /players/b/bonnean01.html, /players/b/brownra02.html, /players/c/causwdu01.html, /players/c/chilcpe01.html, /players/c/conloma01.html, /players/h/higgiro01.html, /players/j/jameshe01.html, /players/k/kimbrst01.html, /players/l/lesji01.html, /players/r/rambiku01.html, /players/r/richmmi01.html, /players/s/simmoli01.html, /players/t/tisdawa01.html, /players/w/webbsp01.html, /players/w/williwa02.html"
"24","SAS","/players/a/anderwi01.html, /players/b/bedfowi01.html, /players/c/carran01.html, /players/c/cummite01.html, /players/d/daniell01.html, /players/d/delnevi01.html, /players/e/elliose01.html, /players/e/ellisda01.html, /players/g/greensi02.html, /players/j/johnsav01.html, /players/m/macksa01.html, /players/o/othicma01.html, /players/r/reidjr01.html, /players/r/robinda01.html, /players/s/smithla01.html, /players/w/woodda01.html"
"25","SEA","/players/a/askewvi01.html, /players/b/barroda01.html, /players/b/benjabe01.html, /players/c/cagemi01.html, /players/j/johnsed03.html, /players/k/kempsh01.html, /players/k/kingri01.html, /players/m/mckeyde01.html, /players/m/mcmilna01.html, /players/p/paddige01.html, /players/p/paytoga01.html, /players/p/perkisa01.html, /players/p/piercri01.html, /players/s/schefst01.html"
"26","UTA","/players/a/austiis01.html, /players/b/benoida01.html, /players/b/brownmi01.html, /players/c/corbity01.html, /players/c/crottjo01.html, /players/d/donalja01.html, /players/e/eatonma01.html, /players/h/howarst01.html, /players/h/humphja01.html, /players/j/jameshe01.html, /players/k/krystla01.html, /players/l/legleti01.html, /players/m/malonje01.html, /players/m/malonka01.html, /players/s/stockjo01.html"
"27","WSB","/players/a/acresma01.html, /players/a/adamsmi01.html, /players/b/burttst01.html, /players/c/chapmre01.html, /players/c/corchch01.html, /players/e/ellispe01.html, /players/f/fostegr01.html, /players/g/grantha01.html, /players/g/guglito01.html, /players/i/irvinby01.html, /players/j/johnsbu01.html, /players/j/jonesch01.html, /players/m/macledo01.html, /players/o/oggal01.html, /players/o/overtdo01.html, /players/p/pricebr01.html, /players/r/robinla01.html, /players/s/smithla02.html, /players/s/stewala01.html"
