"","Tm","roster"
"11","IND","/players/a/amundlo01.html, /players/p/pendeje02.html, /players/b/barbole01.html, /players/c/collida01.html, /players/f/fesenky01.html, /players/f/fosteje01.html, /players/g/georgpa01.html, /players/g/grangda01.html, /players/h/hansbty01.html, /players/h/hibbero01.html, /players/h/hillge01.html, /players/j/jonesda02.html, /players/p/priceaj01.html, /players/s/stephla01.html, /players/w/westda01.html"
"12","LAC","/players/b/billuch01.html, /players/b/bledser01.html, /players/b/butleca01.html, /players/c/cookbr01.html, /players/e/evansre01.html, /players/f/fortsco01.html, /players/f/foyera01.html, /players/g/gomesry01.html, /players/g/griffbl01.html, /players/j/jonesso01.html, /players/j/jordade01.html, /players/l/leslitr01.html, /players/m/martike01.html, /players/p/paulch01.html, /players/s/simmobo01.html, /players/t/thomptr02.html, /players/w/willima01.html, /players/y/youngni01.html"
"13","LAL","/players/b/barnema02.html, /players/b/blakest01.html, /players/b/bryanko01.html, /players/b/bynuman01.html, /players/e/ebankde01.html, /players/e/eyengch01.html, /players/f/fishede01.html, /players/g/gasolpa01.html, /players/g/goudean01.html, /players/h/hilljo01.html, /players/k/kaponja01.html, /players/m/mcrobjo01.html, /players/m/morrida01.html, /players/m/murphtr01.html, /players/s/sessira01.html, /players/w/waltolu01.html, /players/a/artesro01.html"
"14","MEM","/players/a/allento01.html, /players/a/arenagi01.html, /players/c/conlemi01.html, /players/c/cunnida01.html, /players/d/davisjo02.html, /players/g/gasolma01.html, /players/g/gayru01.html, /players/h/haddaha01.html, /players/h/hudsole01.html, /players/m/mayooj01.html, /players/p/pargoje01.html, /players/p/pondequ01.html, /players/r/randoza01.html, /players/s/selbyjo01.html, /players/s/skinnbr01.html, /players/s/speigma01.html, /players/y/youngsa01.html"
"15","MIA","/players/a/anthojo01.html, /players/b/battish01.html, /players/b/boshch01.html, /players/c/chalmma01.html, /players/c/coleno01.html, /players/c/curryed01.html, /players/g/gladnmi01.html, /players/h/harrite01.html, /players/h/hasleud01.html, /players/h/howarju01.html, /players/j/jamesle01.html, /players/j/jonesja02.html, /players/m/millemi01.html, /players/p/pittmde01.html, /players/t/turiaro01.html, /players/w/wadedw01.html"
"16","MIL","/players/b/bogutan01.html, /players/b/brockjo01.html, /players/d/delfica01.html, /players/d/dunlemi02.html, /players/e/ellismo01.html, /players/g/goodedr01.html, /players/h/harrito02.html, /players/h/hobsoda01.html, /players/i/ilyaser01.html, /players/j/jacksst02.html, /players/j/jennibr01.html, /players/l/leuerjo01.html, /players/l/livinsh01.html, /players/m/mbahalu01.html, /players/s/sandela01.html, /players/u/udohek01.html, /players/u/udrihbe01.html"
"17","MIN","/players/b/bareajo01.html, /players/b/beaslmi01.html, /players/e/ellinwa01.html, /players/j/johnswe01.html, /players/l/leema01.html, /players/l/loveke01.html, /players/m/milicda01.html, /players/m/millebr01.html, /players/p/pekovni01.html, /players/r/randoan01.html, /players/r/ridnolu01.html, /players/r/rubiori01.html, /players/t/tollian01.html, /players/w/webstma02.html, /players/w/willide02.html"
"18","NJN","/players/b/boganke01.html, /players/b/brookma01.html, /players/e/emmetan01.html, /players/f/farmajo01.html, /players/g/gainesu01.html, /players/g/greenge01.html, /players/h/hornede01.html, /players/h/humphkr01.html, /players/j/jamesda01.html, /players/j/johnsar02.html, /players/l/lopezbr01.html, /players/m/morroan01.html, /players/o/okurme01.html, /players/o/owensla01.html, /players/p/petrojo01.html, /players/s/smithje01.html, /players/s/stevede01.html, /players/w/wallage01.html, /players/w/willide01.html, /players/w/willijo03.html, /players/w/willish03.html, /players/w/willish02.html"
"19","NOH","/players/a/aminual01.html, /players/a/arizatr01.html, /players/a/ayongu01.html, /players/b/belinma01.html, /players/d/dysonje01.html, /players/f/footeje01.html, /players/g/gordoer01.html, /players/h/henryxa01.html, /players/j/jackja01.html, /players/j/johnsca01.html, /players/j/johnsch03.html, /players/j/johnstr01.html, /players/j/jonesso01.html, /players/k/kamanch01.html, /players/l/landrca01.html, /players/o/okafoem01.html, /players/s/sloando01.html, /players/s/smithja02.html, /players/s/summeda01.html, /players/t/thomala01.html, /players/v/vasqugr01.html, /players/w/watkida01.html"
"20","NYK","/players/a/anthoca01.html, /players/b/balkmre01.html, /players/b/bibbymi01.html, /players/c/chandty01.html, /players/d/davisba01.html, /players/d/douglto01.html, /players/f/fieldla01.html, /players/g/gadzuda01.html, /players/h/harrejo01.html, /players/j/jeffrja01.html, /players/j/jordaje01.html, /players/l/linje01.html, /players/n/novakst01.html, /players/s/shumpim01.html, /players/s/smithjr01.html, /players/s/stoudam01.html, /players/w/walkebi01.html"
"21","OKC","/players/a/aldrico01.html, /players/c/collini01.html, /players/c/cookda02.html, /players/d/duranke01.html, /players/f/fishede01.html, /players/h/hardeja01.html, /players/h/haywala01.html, /players/i/ibakase01.html, /players/i/iveyro01.html, /players/j/jacksre01.html, /players/m/maynoer01.html, /players/m/mohamna01.html, /players/p/perkike01.html, /players/r/reidry01.html, /players/s/sefolth01.html, /players/w/westbru01.html"
"22","ORL","/players/a/anderry01.html, /players/c/clarkea01.html, /players/d/davisgl01.html, /players/d/duhonch01.html, /players/h/harpeju01.html, /players/h/howardw01.html, /players/h/hughela01.html, /players/l/liggide01.html, /players/n/nelsoja01.html, /players/o/ortonda01.html, /players/r/redicjj01.html, /players/r/richaja01.html, /players/r/richaqu01.html, /players/s/smithis01.html, /players/t/turkohe01.html, /players/w/wafervo01.html"
"23","PHI","/players/a/allenla01.html, /players/b/battito01.html, /players/b/brackcr01.html, /players/b/brandel01.html, /players/e/elsonfr01.html, /players/h/hawessp01.html, /players/h/holidjr01.html, /players/i/iguodan01.html, /players/m/meeksjo01.html, /players/n/nocioan01.html, /players/s/silasxa01.html, /players/t/turneev01.html, /players/v/vucevni01.html, /players/w/willilo02.html, /players/y/youngsa01.html, /players/y/youngth01.html"
"24","PHO","/players/b/brownsh01.html, /players/c/childjo01.html, /players/d/dudleja01.html, /players/f/fryech01.html, /players/g/gortama01.html, /players/h/hillgr01.html, /players/l/lopezro01.html, /players/m/morrima02.html, /players/n/nashst01.html, /players/p/pricero01.html, /players/r/reddmi01.html, /players/t/telfase01.html, /players/w/warriha01.html"
"25","POR","/players/a/aldrila01.html, /players/b/babbilu01.html, /players/b/batumni01.html, /players/c/cambyma01.html, /players/c/crawfja01.html, /players/f/feltora01.html, /players/f/flynnjo01.html, /players/h/hicksjj01.html, /players/j/johnsar02.html, /players/j/johnsch03.html, /players/m/matthwe02.html, /players/p/przybjo01.html, /players/s/smithcr01.html, /players/s/smithno01.html, /players/t/thabeha01.html, /players/t/thomaku01.html, /players/w/wallage01.html, /players/w/williel01.html"
"26","SAC","/players/c/couside01.html, /players/e/evansty01.html, /players/f/fredeji01.html, /players/g/garcifr01.html, /players/g/greendo01.html, /players/h/hayesch01.html, /players/h/hicksjj01.html, /players/h/honeyty01.html, /players/o/outlatr01.html, /players/s/salmojo01.html, /players/t/thomais02.html, /players/t/thompja02.html, /players/t/thornma01.html, /players/w/whiteha01.html, /players/w/willite01.html"
"27","SAS","/players/a/anderja01.html, /players/b/blairde01.html, /players/b/bonnema01.html, /players/b/byarsde01.html, /players/d/dawsoer01.html, /players/d/dentmju01.html, /players/d/diawbo01.html, /players/d/dioguik01.html, /players/d/duncati01.html, /players/f/fordtj01.html, /players/g/ginobma01.html, /players/g/greenda02.html, /players/j/jacksst02.html, /players/j/jefferi01.html, /players/j/josepco01.html, /players/l/leonaka01.html, /players/m/millspa02.html, /players/n/nealga01.html, /players/p/parketo01.html, /players/s/splitti01.html, /players/t/thomama01.html"
"28","TOR","/players/a/alabiso01.html, /players/a/anderal01.html, /players/b/barbole01.html, /players/b/bargnan01.html, /players/b/bayleje01.html, /players/b/butlera01.html, /players/c/caldejo01.html, /players/c/cartean01.html, /players/d/davised01.html, /players/d/dentmju01.html, /players/d/derozde01.html, /players/f/forbega01.html, /players/g/grayaa01.html, /players/j/johnsam01.html, /players/j/johnsja01.html, /players/k/kleizli01.html, /players/m/magloja01.html, /players/u/uzohbe01.html"
"29","UTA","/players/a/ahearbl01.html, /players/b/bellra01.html, /players/b/burksal01.html, /players/c/carrode01.html, /players/e/evansje01.html, /players/f/favorde01.html, /players/h/harride01.html, /players/h/haywago01.html, /players/h/howarjo01.html, /players/j/jeffeal01.html, /players/k/kanteen01.html, /players/m/milescj01.html, /players/m/millspa01.html, /players/t/tinslja01.html, /players/w/watsoea01.html"
"30","WAS","/players/a/almonmo01.html, /players/b/blatcan01.html, /players/b/booketr01.html, /players/c/cookbr01.html, /players/c/crawfjo02.html, /players/e/evansma01.html, /players/h/hilarne01.html, /players/l/lewisra02.html, /players/m/macksh01.html, /players/m/martica01.html, /players/m/masonro01.html, /players/m/mcgeeja01.html, /players/n/ndiayha01.html, /players/s/serapke01.html, /players/s/singlch01.html, /players/s/singlja01.html, /players/t/turiaro01.html, /players/u/ubileed01.html, /players/v/veselja01.html, /players/w/walljo01.html, /players/y/youngni01.html"
