"","Tm","roster"
"13","LAC","/players/b/barnema02.html, /players/b/bullore01.html, /players/c/collida01.html, /players/c/crawfja01.html, /players/d/davisgl01.html, /players/d/dudleja01.html, /players/g/grangda01.html, /players/g/greenwi01.html, /players/g/griffbl01.html, /players/h/holliry01.html, /players/j/jacksst02.html, /players/j/jamisan01.html, /players/j/jordade01.html, /players/m/morrida01.html, /players/m/mulleby01.html, /players/p/paulch01.html, /players/r/redicjj01.html, /players/t/turkohe01.html, /players/v/vujacsa01.html, /players/w/waynsma01.html"
"14","LAL","/players/b/bazemke01.html, /players/b/blakest01.html, /players/b/brookma01.html, /players/b/bryanko01.html, /players/f/farmajo01.html, /players/g/gasolpa01.html, /players/h/harriel01.html, /players/h/harrima01.html, /players/h/henryxa01.html, /players/h/hilljo01.html, /players/j/johnswe01.html, /players/k/kamanch01.html, /players/k/kellyry01.html, /players/m/marshke01.html, /players/m/meeksjo01.html, /players/n/nashst01.html, /players/s/sacrero01.html, /players/w/willish03.html, /players/y/youngni01.html"
"15","MEM","/players/a/allento01.html, /players/b/bayleje01.html, /players/c/calatni01.html, /players/c/conlemi01.html, /players/c/curryse01.html, /players/d/davised01.html, /players/f/frankja01.html, /players/g/gasolma01.html, /players/j/johnsja01.html, /players/k/koufoko01.html, /players/l/leeco01.html, /players/l/leuerjo01.html, /players/m/millemi01.html, /players/m/morrida01.html, /players/p/pondequ01.html, /players/p/princta01.html, /players/r/randoza01.html, /players/u/udrihbe01.html"
"16","MIA","/players/a/allenra02.html, /players/a/anderch01.html, /players/a/anthojo01.html, /players/b/battish01.html, /players/b/beaslmi01.html, /players/b/boshch01.html, /players/c/chalmma01.html, /players/c/coleno01.html, /players/d/douglto01.html, /players/h/hamilju01.html, /players/h/hasleud01.html, /players/j/jamesle01.html, /players/j/jonesja02.html, /players/l/lewisra02.html, /players/l/liggide01.html, /players/m/masonro01.html, /players/o/odengr01.html, /players/w/wadedw01.html"
"17","MIL","/players/a/adrieje01.html, /players/a/antetgi01.html, /players/b/butleca01.html, /players/h/hensojo01.html, /players/i/ilyaser01.html, /players/k/knighbr03.html, /players/m/mayooj01.html, /players/m/middlkh01.html, /players/m/mitchto03.html, /players/n/nealga01.html, /players/p/pachuza01.html, /players/r/radulmi01.html, /players/r/ridnolu01.html, /players/s/sandela01.html, /players/s/sessira01.html, /players/s/stephdj01.html, /players/u/udohek01.html, /players/w/woltena01.html, /players/w/wrighch01.html"
"18","MIN","/players/b/bareajo01.html, /players/b/breweco01.html, /players/b/budinch01.html, /players/c/cunnida01.html, /players/d/dienggo01.html, /players/h/hummero01.html, /players/j/jeffeot01.html, /players/l/loveke01.html, /players/m/martike02.html, /players/m/mbahalu01.html, /players/m/muhamsh01.html, /players/p/pekovni01.html, /players/p/priceaj01.html, /players/r/rubiori01.html, /players/s/shvedal01.html, /players/t/turiaro01.html, /players/w/willide02.html"
"19","NOP","/players/a/ajincal01.html, /players/a/aminual01.html, /players/a/amundlo01.html, /players/a/anderry01.html, /players/b/babbilu01.html, /players/c/childjo01.html, /players/d/davisan02.html, /players/e/elyme01.html, /players/e/evansty01.html, /players/g/gordoer01.html, /players/h/holidjr01.html, /players/m/milleda01.html, /players/m/morroan01.html, /players/o/onuakar01.html, /players/r/riverau01.html, /players/r/roberbr01.html, /players/s/smithja02.html, /players/s/southja01.html, /players/s/stiemgr01.html, /players/t/thomala01.html, /players/w/witheje01.html"
"20","NYK","/players/a/aldrico01.html, /players/a/anthoca01.html, /players/b/bargnan01.html, /players/b/brownsh01.html, /players/c/chandty01.html, /players/c/clarkea01.html, /players/f/feltora01.html, /players/h/hardati02.html, /players/m/martike01.html, /players/m/murryto01.html, /players/p/prigipa01.html, /players/s/shumpim01.html, /players/s/smithch05.html, /players/s/smithjr01.html, /players/s/stoudam01.html, /players/t/tylerje01.html, /players/u/udrihbe01.html, /players/a/artesro01.html"
"21","OKC","/players/a/adamsst01.html, /players/b/butleca01.html, /players/c/collini01.html, /players/d/duranke01.html, /players/f/fishede01.html, /players/g/gomesry01.html, /players/i/ibakase01.html, /players/i/iveyro01.html, /players/j/jacksre01.html, /players/j/jonespe01.html, /players/l/lambje01.html, /players/p/perkike01.html, /players/r/roberan03.html, /players/s/sefolth01.html, /players/s/shakumu01.html, /players/t/thabeha01.html, /players/w/westbru01.html, /players/w/willire02.html"
"22","ORL","/players/a/afflaar01.html, /players/d/davisgl01.html, /players/d/dedmode01.html, /players/h/harklma01.html, /players/h/harrito02.html, /players/j/jonesso01.html, /players/l/lambdo01.html, /players/m/maxieja01.html, /players/m/mooreet01.html, /players/n/nelsoja01.html, /players/n/nichoan01.html, /players/o/oquinky01.html, /players/o/oladivi01.html, /players/p/pricero01.html, /players/t/thomaad01.html, /players/v/vucevni01.html"
"23","PHI","/players/a/allenla01.html, /players/a/anderja01.html, /players/b/brownlo01.html, /players/c/cartemi01.html, /players/d/daviebr01.html, /players/d/dedmode01.html, /players/h/hawessp01.html, /players/j/johnsda03.html, /players/m/maynoer01.html, /players/m/morrida01.html, /players/m/moultar01.html, /players/m/mulleby01.html, /players/n/nunnaja01.html, /players/o/ortonda01.html, /players/s/simshe01.html, /players/t/thomaad01.html, /players/t/thompho01.html, /players/t/turneev01.html, /players/v/varnaja01.html, /players/w/wareca01.html, /players/w/williel01.html, /players/w/wroteto01.html, /players/y/youngth01.html"
"24","PHO","/players/b/barbole01.html, /players/b/bledser01.html, /players/c/chrisdi01.html, /players/d/dragigo01.html, /players/f/fryech01.html, /players/g/goodwar01.html, /players/g/greenge01.html, /players/k/kravtvi01.html, /players/l/lenal01.html, /players/m/morrima03.html, /players/m/morrima02.html, /players/p/plumlmi01.html, /players/r/randosh01.html, /players/s/smithis01.html, /players/t/tuckepj01.html"
"25","POR","/players/a/aldrila01.html, /players/b/bartowi01.html, /players/b/batumni01.html, /players/c/clavevi01.html, /players/c/crabbal01.html, /players/f/freeljo01.html, /players/l/leoname01.html, /players/l/lillada01.html, /players/l/lopezro01.html, /players/m/matthwe02.html, /players/m/mccolcj01.html, /players/r/robinth01.html, /players/w/watsoea01.html, /players/w/willima01.html, /players/w/wrighdo01.html"
"26","SAC","/players/a/acyqu01.html, /players/c/couside01.html, /players/c/cunnija01.html, /players/e/evansre01.html, /players/f/fredeji01.html, /players/g/gayru01.html, /players/g/grayaa01.html, /players/h/hayesch01.html, /players/j/johnsor01.html, /players/l/landrca01.html, /players/m/mbahalu01.html, /players/m/mccalra01.html, /players/m/mclembe01.html, /players/n/ndiayha01.html, /players/o/outlatr01.html, /players/p/pattepa01.html, /players/s/salmojo01.html, /players/t/thomais02.html, /players/t/thompja02.html, /players/t/thornma01.html, /players/v/vasqugr01.html, /players/w/whitero03.html, /players/w/willide02.html"
"27","SAS","/players/p/pendeje02.html, /players/b/baynear01.html, /players/b/belinma01.html, /players/b/bonnema01.html, /players/b/brownsh01.html, /players/d/dayeau01.html, /players/d/decolna01.html, /players/d/diawbo01.html, /players/d/duncati01.html, /players/g/ginobma01.html, /players/g/greenda02.html, /players/j/jamesda01.html, /players/j/jeffeot01.html, /players/j/josepco01.html, /players/l/leonaka01.html, /players/m/millspa02.html, /players/p/parketo01.html, /players/s/splitti01.html, /players/t/thomama01.html"
"28","TOR","/players/a/acyqu01.html, /players/a/augusdj01.html, /players/b/buyckdw01.html, /players/d/dayeau01.html, /players/d/decolna01.html, /players/d/derozde01.html, /players/f/fieldla01.html, /players/g/gayru01.html, /players/g/grayaa01.html, /players/h/hansbty01.html, /players/h/hayesch01.html, /players/j/johnsam01.html, /players/l/lowryky01.html, /players/n/novakst01.html, /players/p/pattepa01.html, /players/r/rosste01.html, /players/s/salmojo01.html, /players/s/stoneju01.html, /players/v/valanjo01.html, /players/v/vasqugr01.html"
"29","UTA","/players/b/biedran01.html, /players/b/burketr01.html, /players/b/burksal01.html, /players/c/clarkia01.html, /players/e/evansje01.html, /players/f/favorde01.html, /players/g/garredi02.html, /players/g/goberru01.html, /players/h/harrimi01.html, /players/h/haywago01.html, /players/j/jefferi01.html, /players/k/kanteen01.html, /players/l/lucasjo02.html, /players/r/rushbr01.html, /players/t/thomama01.html, /players/t/tinslja01.html, /players/w/willima02.html"
"30","WAS","/players/a/arizatr01.html, /players/b/bealbr01.html, /players/b/booketr01.html, /players/g/goodedr01.html, /players/g/gortama01.html, /players/h/harrial01.html, /players/h/hilarne01.html, /players/m/maynoer01.html, /players/m/millean02.html, /players/p/porteot01.html, /players/r/ricegl02.html, /players/s/serapke01.html, /players/s/singlch01.html, /players/t/templga01.html, /players/v/veselja01.html, /players/w/walljo01.html, /players/w/webstma02.html"
